Date,Volume,Open,High,Low,SMA_20,RSI,slowk,slowd,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Close,prediction,pred_tomorrow,target,status,buy_cost,sell_cost,trade_ret,net_trade_ret,open_ret,strategy_ret,strategy_net_ret,buy_and_hold_equity,strategy_equity,strategy_net_equity
2022-01-10,2346043879,146.0,147.8,145.4,144.20750000000004,63.66710350990979,68.38430110189414,76.72430632935747,1.9301652916879275,1.6449482829338478,0.2852170087540799,150.09377853571215,144.20750000000004,138.32122146428793,147.55,147.83112,148.32141,1,1.0,146.0,0.0,0.0,0.0,-0.015509103169251581,-0.0,-0.0,1.0587382160986205,1.3140315940945684,1.2127774459105642
2022-01-11,2655717032,147.6,148.5,146.7,144.54750000000004,65.7581993468953,68.57522098862111,70.47702226865398,1.9523764302590507,1.7064339123988883,0.2459425178601624,150.55328679274982,144.54750000000004,138.54171320725027,148.3,148.32141,149.25267,1,1.0,0.0,0.0,0.0,0.0,0.010958904109588996,0.010958904109588996,0.010958904109588996,1.0703408266860026,1.328431940331221,1.2260681576465704
2022-01-12,1541003375,149.35,149.6,148.7,145.02000000000004,68.96424474162094,77.40468518687761,71.45473575913086,2.0472441151195255,1.7745959529430158,0.2726481621765098,151.0387540238808,145.02000000000004,139.00124597611926,149.55,149.25267,150.10205,1,1.0,0.0,0.0,0.0,0.0,0.01185636856368566,0.01185636856368566,0.01185636856368566,1.083031182015952,1.3441823190275601,1.2406048736078272
2022-01-13,1152220355,149.55,150.45,149.55,145.52000000000004,70.73476546882749,86.46047822276682,77.48012813275507,2.1580692914048427,1.8512906206353812,0.3067786707694615,151.5487146225358,145.52000000000004,139.4912853774643,150.3,150.10205,150.23335,1,1.0,0.0,0.0,0.0,0.0,0.0013391362571142373,0.0013391362571142373,0.0013391362571142373,1.0844815083393748,1.3459823623071419,1.242266212574828
2022-01-14,1560843189,150.8,151.2,149.05,145.93250000000006,70.73476546882749,91.18374081119804,85.01630140694738,2.2203047509855764,1.92509344670542,0.2952113042801563,152.0828069029079,145.93250000000006,139.78219309709223,150.3,150.23335,150.854,1,1.0,0.0,0.0,0.0,0.0,0.008358408559010266,0.008358408559010266,0.008358408559010266,1.093546047860767,1.3572326328045268,1.2526495811185827
2022-01-17,1093229361,151.1,152.4,151.1,146.43750000000006,74.55123984060079,93.55371453324668,90.39931118907042,2.379374643808262,2.0159496861259885,0.3634249576822737,152.83412997209876,146.43750000000006,140.04087002790135,152.0,150.854,150.75014,0,1.0,0.0,0.0,0.0,0.0,0.0019893899204241894,0.0019893899204241894,0.0019893899204241894,1.095721537345901,1.3599326977238988,1.2551415895690836
2022-01-18,2242827500,152.2,152.25,150.15,146.92000000000004,65.37051573938352,85.12639623750736,89.95461719398394,2.3412741365461898,2.0810145762100287,0.260259560336161,152.9424911789055,146.92000000000004,140.8975088210946,150.3,150.75014,148.53015,0,0.0,0.0,152.2,0.04246575342465746,0.039265753424657455,0.007279947054930513,0.007279947054930513,0.004079947054930514,1.1036983321247262,1.3698329357615977,1.2602625008009667
2022-01-19,2288127587,149.0,149.65,148.25,147.25250000000003,57.32141707216994,70.39038362915424,83.02349813330267,2.1411523814371947,2.0930421372554617,0.0481102441817329,152.8369852045628,147.25250000000003,141.6680147954373,148.5,148.53015,148.85056,1,0.0,0.0,0.0,0.0,0.0,-0.021024967148488782,-0.0,-0.0,1.080493110949962,1.3698329357615977,1.2602625008009667
2022-01-20,2499682717,148.5,149.2,147.6,147.61500000000007,59.12798707773672,56.32218844984792,70.61298943883641,2.0078244834864165,2.0759986065016527,-0.0681741230152361,152.66535642306266,147.61500000000007,142.56464357693747,149.1,148.85056,143.78096,0,1.0,148.5,0.0,0.0,0.0,-0.003355704697986628,-0.0,-0.0,1.0768672951414051,1.3698329357615977,1.2602625008009667
2022-01-21,4649317826,143.9,143.95,142.3,147.61500000000007,39.68195456428477,33.66778015187523,53.460117410292355,1.365954198955336,1.9339897249923896,-0.5680355260370533,152.66535642306266,147.61500000000007,142.56464357693747,142.65,143.78096,144.14038,1,0.0,0.0,143.9,-0.03097643097643094,-0.03417643097643094,-0.03097643097643099,-0.03097643097643099,-0.03417643097643099,1.0435097897026815,1.3274004003777367,1.217191226430158
2022-01-24,1965019247,142.1,144.0,141.7,147.66250000000005,43.844767363325886,25.93927216486657,38.64308025552979,0.955190252967128,1.7382298305873372,-0.783039577620209,152.5556457162028,147.66250000000005,142.7693542837973,144.0,144.14038,141.84866,0,1.0,142.1,0.0,0.0,0.0,-0.01250868658790838,-0.0,-0.0,1.0304568527918765,1.3274004003777367,1.217191226430158
2022-01-25,3632621711,142.55,142.55,141.25,147.53750000000005,38.82206922652927,9.51603919454847,23.041030503763313,0.435016902087824,1.4775872448874343,-1.0425703427996105,152.88940386684743,147.53750000000005,142.18559613315267,141.65,141.84866,141.92065,1,0.0,0.0,142.55,0.003166783954961415,-3.321604503858525e-05,0.003166783954961394,0.003166783954961394,-3.3216045038606066e-05,1.0337200870195777,1.3316039906674622,1.2171507961515604
2022-01-26,2629997366,141.15,142.2,141.05,147.35000000000005,38.61932857030505,9.829352464201447,15.094887941205387,0.0145390129135876,1.1849775984926652,-1.1704385855790775,153.238208556088,147.35000000000005,141.4617914439121,141.55,141.92065,142.10956,1,1.0,141.15,0.0,0.0,0.0,-0.009821115398105928,-0.0,-0.0,1.0235678027556183,1.3316039906674622,1.2171507961515604
2022-02-07,3593629562,142.6,142.8,141.2,147.16750000000008,41.103588033599294,6.33531538294379,8.560235680564462,-0.25523185766923,0.896935707260286,-1.152167564929516,153.43218474864898,147.16750000000008,140.90281525135117,142.3,142.10956,142.44122,1,1.0,0.0,0.0,0.0,0.0,0.010272759475735027,0.010272759475735027,0.010272759475735027,1.0340826686004334,1.345283238180518,1.2296542935261248
2022-02-08,1648442209,143.3,143.5,142.8,147.03750000000008,43.08805298028588,10.572687224669526,8.912451690604813,-0.4158189288361598,0.6343847800409969,-1.0502037088771567,153.53864413006943,147.03750000000008,140.53635586993073,142.9,142.44122,143.64734,1,1.0,0.0,0.0,0.0,0.0,0.004908835904628539,0.004908835904628539,0.004908835904628539,1.0391588107324132,1.3518870128419935,1.2356904646724665
2022-02-09,1211943126,143.5,143.5,142.65,146.88750000000007,44.75846560813535,16.005873715124725,10.97129210757924,-0.4970102930970483,0.4081057654133878,-0.905116058510436,153.57628725928265,146.88750000000007,140.1987127407175,143.4,143.64734,144.34691,1,1.0,0.0,0.0,0.0,0.0,0.0013956734124214165,0.0013956734124214165,0.0013956734124214165,1.040609137055836,1.353773805602415,1.2374150849999925
2022-02-10,912680055,143.9,145.05,143.5,146.66000000000008,49.97634857096706,24.08223201174734,16.88693098384709,-0.423333894234787,0.2418178334837528,-0.6651517277185399,153.27336525529418,146.66000000000008,140.04663474470598,145.05,144.34691,145.18813,1,1.0,0.0,0.0,0.0,0.0,0.0027874564459930973,0.0027874564459930973,0.0027874564459930973,1.0435097897026815,1.3575473911232578,1.240864325655045
2022-02-11,659321520,144.7,145.05,144.05,146.44250000000005,49.67013482761756,30.10279001468415,23.396965247185296,-0.3687631100067108,0.11970164478566,-0.4884647547923708,152.97995172066055,146.44250000000005,139.90504827933955,144.95,145.18813,142.7972,0,1.0,0.0,0.0,0.0,0.0,0.005559416261292416,0.005559416261292416,0.005559416261292416,1.0493110949963724,1.3650945621649435,1.2477628069651492
2022-02-14,1841179721,143.95,143.95,142.2,146.18250000000006,43.2491076353921,28.046989720998344,27.410670582476502,-0.501292972961835,-0.0044972787638389,-0.496795694197996,152.87908681717542,146.18250000000006,139.4859131828247,142.7,142.7972,142.37799,0,0.0,0.0,143.95,0.0198370527807296,0.0166370527807296,-0.005183137525915704,-0.005183137525915704,-0.008383137525915704,1.043872371283537,1.358019089313363,1.2373026397546378
2022-02-15,1160338475,142.7,143.2,141.95,145.95500000000007,41.57694961844095,19.275749947555926,25.808509894412698,-0.6512660225938021,-0.1338510275298315,-0.5174149950639705,152.88449493108723,145.95500000000007,139.0255050689129,142.05,142.37799,143.7846,1,0.0,0.0,0.0,0.0,0.0,-0.008683570684265396,-0.0,-0.0,1.0348078317621445,1.358019089313363,1.2373026397546378
2022-02-16,995478507,143.9,144.45,143.8,145.79750000000007,49.22099933446367,20.80650157819491,22.70974708224962,-0.5738800526747525,-0.2218568325588157,-0.3520232201159368,152.7180111805377,145.79750000000007,138.87698881946244,144.4,143.7846,144.93358,1,1.0,143.9,0.0,0.0,0.0,0.008409250175192895,0.0,0.0,1.0435097897026813,1.358019089313363,1.2373026397546378
2022-02-17,746195906,144.4,145.0,144.0,145.60750000000004,49.52365166620997,30.071116048074163,23.38445585794156,-0.4987328676649269,-0.277232039580038,-0.2215008280848889,152.45098412725443,145.60750000000004,138.76401587274566,144.5,144.93358,144.105,0,1.0,0.0,0.0,0.0,0.0,0.0034746351633079264,0.0034746351633079264,0.0034746351633079264,1.0471356055112382,1.3627377101935347,1.241601815014383
2022-02-18,584581991,143.5,144.15,143.05,145.33500000000004,48.28397739656552,52.51159223855021,34.463069954939655,-0.4660821344787109,-0.3150020585597726,-0.1510800759189383,151.95935657252753,145.33500000000004,138.71064342747255,144.1,144.105,143.43416,0,0.0,0.0,143.5,-0.0027797081306463215,-0.005979708130646322,-0.006232686980609414,-0.006232686980609414,-0.009432686980609414,1.0406091370558357,1.354244192609226,1.229890173738796
2022-02-21,689347421,143.45,143.85,142.8,145.01000000000005,47.327111939331154,62.44376278118588,48.34215702260332,-0.459121222330225,-0.3438258913138631,-0.1152953310163619,151.25504603665746,145.01000000000005,138.76495396334263,143.8,143.43416,142.26976,0,0.0,0.0,0.0,0.0,0.0,-0.00034843205574919267,-0.0,-0.0,1.04024655547498,1.354244192609226,1.229890173738796
2022-02-22,2943619804,142.6,142.65,140.75,144.58750000000003,41.561596952577915,56.8604651162788,57.2719400453382,-0.6039909211047245,-0.3958588972720354,-0.2081320238326891,150.47705643490963,144.58750000000003,138.69794356509044,141.85,142.26976,141.9335,0,0.0,0.0,0.0,0.0,0.0,-0.005925409550365912,-0.0,-0.0,1.0340826686004334,1.354244192609226,1.229890173738796
2022-02-23,681745270,141.85,142.4,141.65,144.10000000000002,43.09304927490448,43.07170542635643,54.12531110794027,-0.6787009025251223,-0.4524272983226527,-0.2262736042024695,148.98262224629315,144.10000000000002,139.2173777537069,142.25,141.9335,139.57013,0,0.0,0.0,0.0,0.0,0.0,-0.00525946704067326,-0.0,-0.0,1.028643944887598,1.354244192609226,1.229890173738796
2022-02-24,4565434642,141.1,141.1,138.3,143.52500000000003,34.6569877051115,22.6241745621589,40.85211503493128,-1.0047135557459796,-0.5628845498073182,-0.4418290059386615,148.046891197272,143.52500000000003,139.00310880272806,138.8,139.57013,138.68643,0,0.0,0.0,0.0,0.0,0.0,-0.005287275290800086,-0.0,-0.0,1.0232052211747626,1.354244192609226,1.229890173738796
2022-02-25,3424810229,139.05,139.2,137.85,143.02500000000003,34.03307962855189,17.10630203847251,27.60072734232918,-1.272618471451807,-0.7048313341362159,-0.567787137315591,147.44625547779947,143.02500000000003,138.6037445222006,138.5,138.68643,139.44765,1,0.0,0.0,0.0,0.0,0.0,-0.014528703047483882,-0.0,-0.0,1.0083393763596795,1.354244192609226,1.229890173738796
2022-03-01,1218632723,139.05,140.8,138.85,142.59250000000003,41.41567801532162,17.515432098765334,19.08196956646548,-1.3124571550224289,-0.8263564983134585,-0.4861006567089704,146.1624124639094,142.59250000000003,139.02258753609067,140.45,139.44765,139.62476,1,1.0,139.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0083393763596795,1.354244192609226,1.229890173738796
2022-03-02,946372757,140.0,140.1,139.2,142.44250000000002,39.46435956020081,23.37962962962957,19.333787922289034,-1.3925306859678417,-0.9395913358443352,-0.4529393501235064,146.2352925068449,142.44250000000002,138.64970749315515,139.65,139.62476,139.65808,1,1.0,0.0,0.0,0.0,0.0,0.006832074793239773,0.006832074793239773,0.006832074793239773,1.0152284263959377,1.3634964902214428,1.23829287539325
2022-03-03,664351237,140.5,140.8,139.85,142.24,40.594687882097105,30.092592592592457,23.662551440329015,-1.4154654388627534,-1.0347661564480188,-0.3806992824147346,146.11021963201085,142.24,138.36978036798916,139.95,139.65808,138.22559,0,1.0,0.0,0.0,0.0,0.0,0.0035714285714285587,0.0035714285714285587,0.0035714285714285587,1.0188542422044946,1.3683661205436621,1.242715349948226
2022-03-04,1977417838,138.5,138.85,137.95,142.07999999999998,36.8860819964932,20.852758352758244,24.77499352499332,-1.5369617217421023,-1.1352052695068355,-0.4017564522352668,146.28468785999897,142.07999999999998,137.875312140001,138.45,138.22559,134.07126,0,0.0,0.0,138.5,-0.003955411722402095,-0.007155411722402095,-0.014234875444839812,-0.014234875444839812,-0.017434875444839813,1.004350978970267,1.3488875992547844,1.221048762608488
2022-03-07,7712383575,136.9,136.9,133.75,141.7025,28.552390987151995,13.260165760165618,21.401838901838673,-1.969621638849958,-1.30208854337546,-0.6675330954744978,147.18980124925022,141.7025,136.21519875074975,134.0,134.07126,131.91518,0,0.0,0.0,0.0,0.0,0.0,-0.011552346570397054,-0.0,-0.0,0.9927483683828848,1.3488875992547844,1.221048762608488
2022-03-08,6098512055,132.45,133.15,131.0,141.14499999999998,24.70298410871806,3.8950863950863166,12.669336836003296,-2.5135048030928715,-1.5443717953189424,-0.9691330077739292,148.2911108303772,141.14499999999998,133.99888916962277,131.15,131.91518,132.76204,1,0.0,0.0,0.0,0.0,0.0,-0.032505478451424485,-0.0,-0.0,0.9604786076867281,1.3488875992547844,1.221048762608488
2022-03-09,3007269415,132.2,133.25,132.2,140.62499999999997,29.548240589590065,4.66931216931212,7.274854774854586,-2.8032878542450703,-1.796155007104168,-1.0071328471409022,148.64475685417233,140.62499999999997,132.6052431458276,132.5,132.76204,135.61201,1,1.0,132.2,0.0,0.0,0.0,-0.0018875047187617566,-0.0,-0.0,0.9586656997824496,1.3488875992547844,1.221048762608488
2022-03-10,2065524204,135.2,136.55,135.2,140.27249999999998,41.173969556244,17.49004164403397,8.684813402810704,-2.69125704982875,-1.9751754156490844,-0.716081634179665,148.39250461822806,140.27249999999998,132.1524953817719,136.35,135.61201,135.00136,0,1.0,0.0,0.0,0.0,0.0,0.0226928895612708,0.0226928895612708,0.0226928895612708,0.9804205946337912,1.3794977565752409,1.2487578873272889
2022-03-11,1591939591,135.85,135.85,134.2,139.73999999999995,37.77396506911558,25.952613443181647,16.037322418842482,-2.728369587111388,-2.125814249941545,-0.6025553371698429,147.93344860239293,139.73999999999995,131.54655139760698,134.4,135.00136,134.0756,0,0.0,0.0,135.85,0.027609682299546186,0.024409682299546185,0.004807692307692291,0.004807692307692291,0.0016076923076922905,0.9851341551849151,1.3861299573280064,1.250765505776915
2022-03-14,1235380453,135.0,135.35,134.0,139.21249999999998,37.77396506911558,32.10936799049415,25.18400769256982,-2.7263538304284225,-2.2459221660389206,-0.4804316643895019,147.35460507178863,139.21249999999998,131.07039492821133,134.4,134.0756,132.02306,0,0.0,0.0,0.0,0.0,0.0,-0.0062569009937430975,-0.0,-0.0,0.9789702683103684,1.3861299573280064,1.250765505776915
2022-03-15,3486775988,133.15,133.15,131.4,138.66,33.279290441748365,20.448482570353217,26.17015466800957,-2.9130781939340125,-2.379353371617939,-0.5337248223160733,147.26689258675904,138.66,130.05310741324095,131.65,132.02306,132.44351,1,0.0,0.0,0.0,0.0,0.0,-0.013703703703703662,-0.0,-0.0,0.9655547498187078,1.3861299573280064,1.250765505776915
2022-03-16,2682635242,133.2,133.25,131.1,138.16749999999996,34.94650313995582,15.58916395366659,22.71567150483788,-2.9823000947553737,-2.499942716245426,-0.4823573785099477,147.06448122961064,138.16749999999996,129.2705187703893,132.2,132.44351,135.77675,1,1.0,133.2,0.0,0.0,0.0,0.0003755163349603574,0.0,0.0,0.9659173313995633,1.3861299573280064,1.250765505776915
2022-03-17,1962595410,135.45,136.5,135.2,137.76749999999998,46.03587140098783,24.22832777370103,20.088658099240178,-2.667504716826187,-2.533455116361578,-0.1340496004646088,146.21571134915644,137.76749999999998,129.31928865084353,136.4,135.77675,136.38622,1,1.0,0.0,0.0,0.0,0.0,0.016891891891891886,0.016891891891891886,0.016891891891891886,0.9822335025380694,1.4095443147153037,1.2718933014826062
2022-03-18,1765126941,136.6,136.6,135.5,137.34749999999997,45.44002899711674,39.67468175388954,26.497391160418942,-2.4144028712483134,-2.509644667338925,0.0952417960906117,145.23150120497473,137.34749999999997,129.4634987950252,136.1,136.38622,136.74911,1,1.0,0.0,0.0,0.0,0.0,0.008490217792543442,0.008490217792543442,0.008490217792543442,0.9905728788977504,1.421511652935478,1.2826919526210705
2022-03-21,1108232637,136.8,137.65,136.8,136.99249999999998,47.629928300606245,56.12244897959172,40.00848616906065,-2.116794270054868,-2.431074587882114,0.3142803178272459,144.2422086148363,136.99249999999998,129.74279138516366,137.0,136.74911,136.78554,1,1.0,0.0,0.0,0.0,0.0,0.0014641288433383526,0.0014641288433383526,0.0014641288433383526,0.9920232052211733,1.4235929291476825,1.284569978906021
2022-03-22,854443656,136.8,137.0,136.3,136.64249999999998,47.176769537037586,57.4829931972788,51.09337464358658,-1.87545654239554,-2.319950978784799,0.4444944363892591,143.18522687799424,136.64249999999998,130.09977312200573,136.8,136.78554,137.28482,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920232052211733,1.4235929291476825,1.284569978906021
2022-03-23,1467263732,137.6,138.35,137.55,136.45499999999998,50.475085309377896,70.28467437930578,61.29670551872533,-1.561297849301809,-2.168220352888201,0.6069225035863921,142.59241802389485,136.45499999999998,130.31758197610512,138.1,137.28482,137.91496,1,1.0,0.0,0.0,0.0,0.0,0.005847953216374213,0.005847953216374213,0.005847953216374213,0.9978245105148643,1.4319180339964994,1.2920820840458223
2022-03-24,616438268,137.5,138.1,137.05,136.24249999999998,50.21534160700985,81.62254286003146,69.79673681220525,-1.3053467609884706,-1.995645634508255,0.6902988735197844,141.83251565293284,136.24249999999998,130.65248434706712,138.0,137.91496,137.86848,0,1.0,0.0,0.0,0.0,0.0,-0.0007267441860464574,-0.0007267441860464574,-0.0007267441860464574,0.997099347353153,1.4308773958903973,1.2911430709033471
2022-03-25,701035397,138.4,138.5,137.9,136.21249999999995,50.76108827105583,93.8946517035688,81.93395631430191,-1.0739851190223249,-1.8113135314110689,0.737328412388744,141.75351750584315,136.21249999999995,130.67148249415675,138.2,137.86848,137.54123,0,0.0,0.0,138.4,0.03903903903903917,0.03583903903903917,0.006545454545454632,0.006545454545454632,0.003345454545454632,1.0036258158085556,1.4402431388453163,1.295462531358733
2022-03-28,1523419805,137.0,137.0,135.55,136.12249999999997,46.63224996547805,88.97125697125686,88.16281717828561,-1.0001378483192696,-1.649078394792709,0.6489405464734395,141.56965292607686,136.12249999999997,130.67534707392304,136.7,137.54123,136.98196,0,0.0,0.0,0.0,0.0,0.0,-0.010115606936416222,-0.0,-0.0,0.9934735315445962,1.4402431388453163,1.295462531358733
2022-03-29,909712955,137.0,137.2,136.6,135.94249999999994,47.0956679348806,83.12612612612598,88.66401160031712,-0.9189169057647746,-1.5030460969871222,0.5841291912223476,141.03192776744817,135.94249999999994,130.8530722325517,136.85,136.98196,137.52925,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934735315445962,1.4402431388453163,1.295462531358733
2022-03-30,1176292567,138.05,138.7,138.05,135.88749999999996,52.16533098513754,83.80156472261736,85.29964927333332,-0.7091977410196364,-1.344276425793625,0.6350786847739887,140.83733585586995,135.88749999999996,130.93766414412997,138.55,137.52925,138.00941,1,1.0,138.05,0.0,0.0,0.0,0.007664233576642365,0.0,0.0,1.0010877447425657,1.4402431388453163,1.295462531358733
2022-03-31,518591902,138.55,138.65,138.1,135.79499999999996,50.77821254687992,89.2780938833571,85.40192824403339,-0.5727032644698227,-1.1899617935288649,0.617258529059042,140.50083680125465,135.79499999999996,131.08916319874527,138.1,138.00941,136.9388,0,1.0,0.0,0.0,0.0,0.0,0.003621876131836288,0.003621876131836288,0.003621876131836288,1.0047135605511226,1.4454595210939412,1.3001545361807494
2022-04-01,1123614950,136.6,136.95,136.15,135.71999999999997,47.31558483998201,89.03508771929832,87.37158210842415,-0.5509745063243088,-1.0621643360879536,0.5111898297636448,140.30032749921224,135.71999999999997,131.1396725007877,136.95,136.9388,135.93408,0,0.0,0.0,136.6,-0.010503440782325367,-0.013703440782325367,-0.014074341392999012,-0.014074341392999012,-0.017274341392999014,0.9905728788977505,1.4251156303243042,1.277695222859107
2022-04-06,1663822127,135.25,136.35,135.0,135.83249999999995,45.29104817928967,78.94736842105264,85.75351667456925,-0.5835120945997403,-0.9664338877903108,0.3829217931905706,140.34839138488215,135.83249999999995,131.31660861511776,136.25,135.93408,134.85846,0,0.0,0.0,0.0,0.0,0.0,-0.009882869692532936,-0.0,-0.0,0.9807831762146468,1.4251156303243042,1.277695222859107
2022-04-07,2243105321,135.1,135.1,133.8,135.96499999999995,39.0010507440063,48.245614035087705,72.0760233918128,-0.7977963920280615,-0.932706388637861,0.1349099966097995,140.05939861274268,135.96499999999995,131.87060138725727,133.8,134.85846,133.8804,0,0.0,0.0,0.0,0.0,0.0,-0.0011090573012939586,-0.0,-0.0,0.9796954314720797,1.4251156303243042,1.277695222859107
2022-04-08,1270359704,134.1,134.55,133.75,136.06749999999997,41.67158488822588,27.97492468545108,51.72263571386372,-0.8967621932379757,-0.925517549557884,0.0287553563199083,139.9043313749802,136.06749999999997,132.23066862501975,134.55,133.8804,133.17027,0,0.0,0.0,0.0,0.0,0.0,-0.007401924500370138,-0.0,-0.0,0.9724437998549659,1.4251156303243042,1.277695222859107
2022-04-11,2451482093,134.15,134.45,132.2,135.87249999999997,36.811913645093014,6.669256669256709,27.6299317965984,-1.1316013572259465,-0.9667343110914964,-0.1648670461344499,140.0162271869701,135.87249999999997,131.72877281302985,132.45,133.17027,132.72775,0,0.0,0.0,0.0,0.0,0.0,0.0003728560775542178,0.0,0.0,0.9728063814358218,1.4251156303243042,1.277695222859107
2022-04-12,2032841606,132.15,132.85,131.6,135.77999999999997,37.18755892169446,11.129350565970409,15.257843973559304,-1.2947192052823198,-1.0323312899296613,-0.2623879153526585,140.12860897299777,135.77999999999997,131.43139102700218,132.55,132.72775,134.68198,1,0.0,0.0,0.0,0.0,0.0,-0.01490868430860981,-0.0,-0.0,0.9583031182015941,1.4251156303243042,1.277695222859107
2022-04-13,975028417,133.4,135.2,133.2,135.81249999999997,45.85387978772895,21.939328277356577,13.245978504194468,-1.2083332548389478,-1.067531682911519,-0.1408015719274291,140.1289655680354,135.81249999999997,131.49603443196457,135.05,134.68198,134.29486,0,1.0,133.4,0.0,0.0,0.0,0.009458948164964065,0.0,0.0,0.9673676577229864,1.4251156303243042,1.277695222859107
2022-04-14,705835063,135.75,135.75,134.55,135.95749999999998,44.53056851646391,34.50704225352135,22.525240365616018,-1.1667678149777316,-1.0873789093247612,-0.0793889056529704,139.88194582075482,135.95749999999998,132.03305417924514,134.55,134.29486,132.53757,0,0.0,0.0,135.75,0.017616191904047934,0.014416191904047934,0.01761619190404784,0.01761619190404784,0.01441619190404784,0.9844089920232038,1.4502207407535552,1.2961147223867289
2022-04-15,2955902166,132.85,133.05,132.0,135.95999999999998,38.960585023605645,33.098591549295946,29.84832069339119,-1.3043815835767705,-1.130779444175163,-0.1736021394016071,139.87492017798948,135.95999999999998,132.04507982201048,132.25,132.53757,131.59033,0,0.0,0.0,0.0,0.0,0.0,-0.021362799263351828,-0.0,-0.0,0.9633792603335736,1.4502207407535552,1.2961147223867289
2022-04-18,2565078259,132.0,132.25,131.15,135.7175,37.42622735848437,18.667412865715367,28.75768222284412,-1.4531743471962102,-1.1952584247793725,-0.2579159224168377,140.06977239496894,135.7175,131.36522760503107,131.55,131.59033,131.87569,1,0.0,0.0,0.0,0.0,0.0,-0.006398193451260803,-0.0,-0.0,0.9572153734590269,1.4502207407535552,1.2961147223867289
2022-04-19,1248058966,132.25,132.95,131.85,135.5125,39.08700038043546,8.570406989397751,20.11213713480292,-1.5172920469300095,-1.2596651492095,-0.2576268977205096,140.15026616487012,135.5125,130.87473383512986,132.0,131.87569,132.62486,1,1.0,132.25,0.0,0.0,0.0,0.0018939393939394478,0.0,0.0,0.9590282813633053,1.4502207407535552,1.2961147223867289
2022-04-20,939528194,132.2,132.7,131.65,135.29500000000002,41.5021464308559,12.141280353200864,13.12636673610456,-1.4983837826538604,-1.307408875898372,-0.1909749067554884,140.04009220142075,135.29500000000002,130.54990779857928,132.65,132.62486,132.39241,0,1.0,0.0,0.0,0.0,0.0,-0.0003780718336484634,-0.0003780718336484634,-0.0003780718336484634,0.9586656997824495,1.4496724531389036,1.2956246979170174
2022-04-21,562769738,133.25,133.6,132.65,135.0925,41.88391580263232,17.486387049300884,12.7326914639664,-1.4585168088460136,-1.3376304624879003,-0.1208863463581133,139.9085435006358,135.0925,130.2764564993642,132.75,132.39241,131.88046,0,0.0,0.0,133.25,0.007561436672967864,0.0043614366729678635,0.007942511346444858,0.007942511346444858,0.0047425113464448585,0.9662799129804192,1.4611864930465879,1.301769212747623
2022-04-22,1626054746,131.4,131.75,130.85,134.76749999999998,38.75181504453275,17.831988323140155,15.819885241880533,-1.5023986178701136,-1.370584093564343,-0.1318145243057706,139.60508979245284,134.76749999999998,129.92991020754712,131.6,131.88046,129.75632,0,0.0,0.0,0.0,0.0,0.0,-0.013883677298311414,-0.0,-0.0,0.9528643944887586,1.4611864930465879,1.301769212747623
2022-04-25,4525920924,130.0,130.05,128.65,134.32999999999998,33.275723940586055,13.806874364251328,16.37508324556402,-1.7071219882693924,-1.4378916725053528,-0.2692303157640396,139.4909495250431,134.32999999999998,129.16905047495686,129.25,129.75632,128.93578,0,0.0,0.0,0.0,0.0,0.0,-0.010654490106544956,-0.0,-0.0,0.9427121102247992,1.4611864930465879,1.301769212747623
2022-04-26,1339825860,129.75,129.8,128.85,133.8825,33.27572394058605,9.512664661590923,13.717175782994032,-1.8480634096560775,-1.5199260199354978,-0.3281373897205799,139.1740286071255,133.8825,128.59097139287448,129.25,128.93578,127.08057,0,0.0,0.0,0.0,0.0,0.0,-0.0019230769230769162,-0.0,-0.0,0.9408992023205207,1.4611864930465879,1.301769212747623
2022-04-27,3953298339,127.0,127.0,126.05,133.37500000000003,28.00286297532753,7.132517064272457,10.150685363371467,-2.152811663908807,-1.6465031487301596,-0.5063085151786473,139.38628106147016,133.37500000000003,127.3637189385299,126.55,127.08057,126.648834,0,0.0,0.0,0.0,0.0,0.0,-0.021194605009633882,-0.0,-0.0,0.9209572153734576,1.4611864930465879,1.301769212747623
2022-04-28,1559363486,127.35,127.4,125.95,132.88750000000002,30.42153649615319,8.446679092720194,8.363953606194421,-2.323166431042324,-1.7818358051925924,-0.5413306258497317,139.26283332461907,132.88750000000002,126.51216667538095,127.1,126.648834,128.33647,1,0.0,0.0,0.0,0.0,0.0,0.00275590551181093,0.0,0.0,0.9234952864394474,1.4611864930465879,1.301769212747623
2022-04-29,1582008363,128.9,129.5,128.25,132.3975,37.233833380123606,15.15358720807903,10.244261121690457,-2.2985365029441596,-1.885175944742906,-0.4133605582012536,138.45517901097566,132.3975,126.33982098902436,128.75,128.33647,127.82264,0,1.0,128.9,0.0,0.0,0.0,0.012171181782489215,0.0,0.0,0.9347353154459739,1.4611864930465879,1.301769212747623
2022-05-03,898507584,128.55,128.7,127.45,131.88250000000002,35.10282505397892,19.72789115646249,14.442719152420468,-2.328828878332274,-1.9739065314607795,-0.3549223468714946,137.65816229968658,131.88250000000002,126.10683770031348,127.8,127.82264,127.87574,1,0.0,0.0,128.55,-0.0027152831652443314,-0.005915283165244332,-0.0027152831652443865,-0.0027152831652443865,-0.005915283165244386,0.9321972443799841,1.457218957960736,1.2940688792384236
